person,condition,trial,id,found,item_class,x,y,trial_p
25,feat_rot,595,6,15,1,0.229,0.197,3
25,feat_rot,595,3,16,1,0.268,0.133,3
25,feat_rot,595,1,17,1,0.415,0,3
25,feat_rot,595,4,18,2,0.439,0.271,3
25,feat_rot,595,8,19,2,0.475,0.409,3
25,feat_rot,595,9,20,1,0.546,0.487,3
25,feat_rot,595,10,21,1,0.579,0.589,3
25,feat_rot,595,5,22,1,0.614,0.411,3
25,feat_rot,595,2,23,1,0.752,0.389,3
25,feat_rot,595,11,24,2,0.693,0.681,3
25,feat_rot,596,22,1,2,0,0.55,4
25,feat_rot,596,23,2,1,0.036,0.638,4
25,feat_rot,596,18,3,1,0.203,0.667,4
25,feat_rot,596,24,4,1,0.3,0.875,4
25,feat_rot,596,20,5,1,0.357,0.823,4
25,feat_rot,596,19,6,2,0.293,0.743,4
25,feat_rot,596,17,7,1,0.395,0.663,4
25,feat_rot,596,21,8,2,0.498,0.914,4
25,feat_rot,596,14,9,2,0.658,0.754,4
25,feat_rot,596,13,10,2,0.558,0.642,4
25,feat_rot,596,8,11,2,0.617,0.56,4
25,feat_rot,596,9,12,2,0.727,0.65,4
25,feat_rot,596,5,13,1,0.709,0.459,4
25,feat_rot,596,4,14,1,0.658,0.385,4
25,feat_rot,596,12,15,1,0.479,0.555,4
25,feat_rot,596,7,16,1,0.467,0.418,4
25,feat_rot,596,11,17,1,0.389,0.493,4
25,feat_rot,596,10,18,1,0.363,0.429,4
25,feat_rot,596,16,19,1,0.263,0.506,4
25,feat_rot,596,15,20,2,0.052,0.331,4
25,feat_rot,596,6,21,2,0.247,0.166,4
25,feat_rot,596,2,22,2,0.312,0.098,4
25,feat_rot,596,1,23,2,0.384,0,4
25,feat_rot,596,3,24,2,0.451,0.243,4
25,feat_rot,597,21,1,2,0,0.386,5
25,feat_rot,597,22,2,1,0.069,0.444,5
25,feat_rot,597,18,3,1,0.138,0.353,5
25,feat_rot,597,15,4,1,0.126,0.195,5
25,feat_rot,597,16,5,1,0.23,0.272,5
25,feat_rot,597,12,6,2,0.232,0.144,5
25,feat_rot,597,3,7,1,0.381,0,5
25,feat_rot,597,4,8,2,0.494,0.059,5
25,feat_rot,597,5,9,2,0.547,0.115,5
25,feat_rot,597,1,10,2,0.629,0.039,5
25,feat_rot,597,6,11,2,0.608,0.223,5
25,feat_rot,597,8,12,2,0.534,0.288,5
25,feat_rot,597,9,13,1,0.6,0.381,5
25,feat_rot,597,10,14,2,0.678,0.427,5
25,feat_rot,597,2,15,1,0.941,0.366,5
25,feat_rot,597,7,16,1,0.863,0.469,5
25,feat_rot,597,11,17,1,0.778,0.521,5
25,feat_rot,597,14,18,2,0.701,0.605,5
25,feat_rot,597,13,19,1,0.523,0.466,5
25,feat_rot,597,17,20,1,0.56,0.616,5
25,feat_rot,597,20,21,1,0.535,0.782,5
25,feat_rot,597,24,22,2,0.297,0.672,5
25,feat_rot,597,23,23,2,0.276,0.6,5
25,feat_rot,597,19,24,2,0.217,0.468,5
25,feat_rot,598,21,1,2,0,0.555,6
25,feat_rot,598,17,2,1,0.006,0.375,6
25,feat_rot,598,18,3,2,0.096,0.474,6
25,feat_rot,598,19,4,2,0.161,0.517,6
25,feat_rot,598,22,5,2,0.184,0.726,6
25,feat_rot,598,23,6,2,0.229,0.797,6
25,feat_rot,598,24,7,2,0.333,0.889,6
25,feat_rot,598,20,8,1,0.299,0.696,6
25,feat_rot,598,16,9,2,0.474,0.539,6
25,feat_rot,598,15,10,1,0.388,0.499,6
25,feat_rot,598,14,11,1,0.334,0.363,6
25,feat_rot,598,13,12,2,0.192,0.238,6
25,feat_rot,598,10,13,1,0.324,0.236,6
25,feat_rot,598,1,14,1,0.409,0,6
25,feat_rot,598,2,15,2,0.471,0.086,6
25,feat_rot,598,6,16,2,0.47,0.217,6
25,feat_rot,598,11,17,1,0.454,0.39,6
25,feat_rot,598,7,18,2,0.546,0.319,6
25,feat_rot,598,3,19,1,0.583,0.257,6
25,feat_rot,598,8,20,1,0.612,0.381,6
25,feat_rot,598,12,21,2,0.583,0.463,6
25,feat_rot,598,4,22,1,0.715,0.333,6
25,feat_rot,598,5,23,1,0.806,0.389,6
25,feat_rot,598,9,24,1,0.736,0.486,6
26,conj_grid,599,7,1,1,0.114,0.285,1
26,conj_grid,599,14,2,1,0.03,0.477,1
26,conj_grid,599,18,3,1,0.232,0.633,1
26,conj_grid,599,19,4,1,0.387,0.587,1
26,conj_grid,599,20,5,1,0.536,0.588,1
26,conj_grid,599,24,6,1,0.577,0.719,1
26,conj_grid,599,21,7,1,0.673,0.622,1
26,conj_grid,599,16,8,1,0.6,0.491,1
26,conj_grid,599,13,9,1,0.716,0.365,1
26,conj_grid,599,3,10,1,0.606,0.047,1
26,conj_grid,599,2,11,1,0.33,0.07,1
26,conj_grid,599,1,12,1,0.254,0,1
26,conj_grid,599,5,13,2,0.022,0.129,1
26,conj_grid,599,17,14,2,0,0.616,1
26,conj_grid,599,22,15,2,0.061,0.682,1
26,conj_grid,599,11,16,2,0.348,0.371,1
26,conj_grid,599,10,17,2,0.214,0.391,1
26,conj_grid,599,15,18,2,0.335,0.496,1
26,conj_grid,599,23,19,2,0.464,0.707,1
26,conj_grid,599,12,20,2,0.568,0.393,1
26,conj_grid,599,9,21,2,0.551,0.299,1
26,conj_grid,599,8,22,2,0.449,0.267,1
26,conj_grid,599,6,23,2,0.44,0.143,1
26,conj_grid,599,4,24,2,0.697,0.032,1
26,conj_grid,600,1,1,1,0.266,0.011,2
26,conj_grid,600,8,2,1,0.444,0.204,2
26,conj_grid,600,3,3,1,0.599,0.018,2
26,conj_grid,600,9,4,1,0.676,0.214,2
26,conj_grid,600,11,5,1,0.448,0.349,2
26,conj_grid,600,15,6,1,0.616,0.423,2
26,conj_grid,600,22,7,1,0.684,0.587,2
26,conj_grid,600,24,8,1,0.468,0.686,2
26,conj_grid,600,19,9,1,0.34,0.55,2
26,conj_grid,600,18,10,1,0.261,0.559,2
26,conj_grid,600,13,11,1,0.235,0.441,2
26,conj_grid,600,17,12,1,0,0.548,2
26,conj_grid,600,12,13,2,0.019,0.445,2
26,conj_grid,600,4,14,2,0.129,0.105,2
26,conj_grid,600,7,15,2,0.153,0.229,2
26,conj_grid,600,10,16,2,0.252,0.323,2
26,conj_grid,600,23,17,2,0.333,0.68,2
26,conj_grid,600,14,18,2,0.452,0.454,2
26,conj_grid,600,20,19,2,0.495,0.572,2
26,conj_grid,600,21,20,2,0.551,0.559,2
26,conj_grid,600,16,21,2,0.685,0.45,2
26,conj_grid,600,6,22,2,0.66,0.117,2
26,conj_grid,600,5,23,2,0.376,0.066,2
26,conj_grid,600,2,24,2,0.472,0,2
26,conj_grid,601,19,1,1,0.049,0.596,3
26,conj_grid,601,21,2,1,0.021,0.718,3
26,conj_grid,601,16,3,1,0.134,0.481,3
26,conj_grid,601,14,4,1,0.214,0.345,3
26,conj_grid,601,12,5,1,0.324,0.224,3
26,conj_grid,601,3,6,1,0.233,0,3
26,conj_grid,601,2,7,1,0.128,0.029,3
26,conj_grid,601,1,8,1,0,0.052,3
26,conj_grid,601,17,9,1,0.437,0.488,3
26,conj_grid,601,22,10,1,0.348,0.699,3
26,conj_grid,601,18,11,1,0.656,0.439,3
26,conj_grid,601,15,12,1,0.671,0.347,3
26,conj_grid,601,6,13,2,0.675,0.011,3
26,conj_grid,601,9,14,2,0.7,0.111,3
26,conj_grid,601,5,15,2,0.546,0.017,3
26,conj_grid,601,4,16,2,0.444,0.017,3
26,conj_grid,601,8,17,2,0.486,0.127,3
26,conj_grid,601,7,18,2,0.329,0.16,3
26,conj_grid,601,13,19,2,0.448,0.271,3
26,conj_grid,601,11,20,2,0.13,0.254,3
26,conj_grid,601,23,21,2,0.42,0.701,3
26,conj_grid,601,20,22,2,0.567,0.581,3
26,conj_grid,601,24,23,2,0.581,0.704,3
26,conj_grid,601,10,24,2,0.006,0.236,3
26,conj_grid,602,6,1,1,0.121,0.117,4
26,conj_grid,602,2,2,1,0.248,0,4
26,conj_grid,602,5,3,1,0.034,0.159,4
26,conj_grid,602,10,4,1,0.031,0.323,4
26,conj_grid,602,21,5,1,0.087,0.679,4
26,conj_grid,602,12,6,1,0,0.476,4
26,conj_grid,602,13,7,1,0.312,0.449,4
26,conj_grid,602,23,8,1,0.573,0.684,4
26,conj_grid,602,24,9,1,0.649,0.686,4
26,conj_grid,602,20,10,1,0.694,0.556,4
26,conj_grid,602,7,11,1,0.444,0.127,4
26,conj_grid,602,8,12,1,0.551,0.097,4
26,conj_grid,602,4,13,2,0.568,0.035,4
26,conj_grid,602,3,14,2,0.346,0,4
26,conj_grid,602,1,15,2,0.003,0.019,4
26,conj_grid,602,9,16,2,0.108,0.216,4
26,conj_grid,602,11,17,2,0.119,0.318,4
26,conj_grid,602,15,18,2,0.017,0.545,4
26,conj_grid,602,16,19,2,0.098,0.553,4
26,conj_grid,602,22,20,2,0.244,0.676,4
26,conj_grid,602,17,21,2,0.256,0.549,4
26,conj_grid,602,18,22,2,0.33,0.563,4
26,conj_grid,602,19,23,2,0.56,0.559,4
26,conj_grid,602,14,24,2,0.646,0.455,4
26,conj_grid,603,24,1,1,0.26,0.705,5
26,conj_grid,603,19,2,1,0.11,0.562,5
26,conj_grid,603,13,3,1,0.219,0.339,5
26,conj_grid,603,9,4,1,0.217,0.261,5
26,conj_grid,603,8,5,1,0.007,0.255,5
26,conj_grid,603,6,6,1,0.011,0.156,5
26,conj_grid,603,4,7,1,0.427,0,5
26,conj_grid,603,1,8,1,0,0.017,5
26,conj_grid,603,14,9,1,0.339,0.383,5
26,conj_grid,603,15,10,1,0.463,0.371,5
26,conj_grid,603,17,11,1,0.575,0.494,5
26,conj_grid,603,10,12,1,0.704,0.271,5
26,conj_grid,603,18,13,2,0.689,0.471,5
26,conj_grid,603,21,14,2,0.454,0.605,5
26,conj_grid,603,22,15,2,0.567,0.591,5
26,conj_grid,603,16,16,2,0.359,0.471,5
26,conj_grid,603,20,17,2,0.217,0.614,5
26,conj_grid,603,23,18,2,0.115,0.693,5
26,conj_grid,603,12,19,2,0.136,0.364,5
26,conj_grid,603,11,20,2,0.02,0.379,5
26,conj_grid,603,2,21,2,0.105,0.018,5
26,conj_grid,603,3,22,2,0.257,0.033,5
26,conj_grid,603,7,23,2,0.438,0.149,5
26,conj_grid,603,5,24,2,0.579,0.036,5
26,conj_grid,604,8,1,1,0.157,0.229,6
26,conj_grid,604,12,2,1,0.148,0.33,6
26,conj_grid,604,15,3,1,0.165,0.446,6
26,conj_grid,604,16,4,1,0.364,0.431,6
26,conj_grid,604,17,5,1,0.475,0.453,6
26,conj_grid,604,22,6,1,0.376,0.656,6
26,conj_grid,604,13,7,1,0.47,0.34,6
26,conj_grid,604,14,8,1,0.719,0.321,6
26,conj_grid,604,10,9,1,0.6,0.265,6
26,conj_grid,604,6,10,1,0.586,0.15,6
26,conj_grid,604,5,11,1,0.491,0.116,6
26,conj_grid,604,4,12,2,0.449,0.013,6
26,conj_grid,604,3,13,2,0.365,0,6
26,conj_grid,604,2,14,2,0.169,0.007,6
26,conj_grid,604,1,15,2,0.032,0.034,6
26,conj_grid,604,7,16,2,0.048,0.228,6
26,conj_grid,604,11,17,2,0.026,0.331,6
26,conj_grid,604,21,18,2,0,0.69,6
26,conj_grid,604,18,19,2,0.043,0.562,6
26,conj_grid,604,19,20,2,0.139,0.571,6
26,conj_grid,604,20,21,2,0.227,0.595,6
26,conj_grid,604,9,22,2,0.264,0.236,6
26,conj_grid,604,24,23,1,0.714,0.661,6
26,conj_grid,604,23,24,2,0.597,0.67,6
26,conj_rot,605,15,1,1,0.176,0.28,1
26,conj_rot,605,4,2,1,0.495,0.11,1
26,conj_rot,605,1,3,1,0.58,0,1
26,conj_rot,605,2,4,1,0.664,0.094,1
26,conj_rot,605,5,5,1,0.659,0.285,1
26,conj_rot,605,9,6,1,0.496,0.277,1
26,conj_rot,605,10,7,1,0.685,0.399,1
26,conj_rot,605,6,8,1,0.804,0.408,1
26,conj_rot,605,12,9,1,0.783,0.57,1
26,conj_rot,605,14,10,1,0.647,0.548,1
26,conj_rot,605,17,11,1,0.677,0.697,1
26,conj_rot,605,24,12,1,0.501,0.907,1
26,conj_rot,605,21,13,2,0.552,0.81,1
26,conj_rot,605,20,14,2,0.258,0.494,1
26,conj_rot,605,23,15,2,0.101,0.507,1
26,conj_rot,605,22,16,2,0,0.387,1
26,conj_rot,605,18,17,2,0.094,0.323,1
26,conj_rot,605,19,18,2,0.181,0.409,1
26,conj_rot,605,13,19,2,0.272,0.174,1
26,conj_rot,605,8,20,2,0.419,0.16,1
26,conj_rot,605,3,21,2,0.739,0.16,1
26,conj_rot,605,11,22,2,0.759,0.459,1
26,conj_rot,605,7,23,2,0.899,0.439,1
26,conj_rot,605,16,24,2,0.357,0.404,1
26,conj_rot,606,10,1,1,0.312,0.08,2
26,conj_rot,606,14,2,1,0.201,0.157,2
26,conj_rot,606,21,3,1,0,0.413,2
26,conj_rot,606,19,4,1,0.374,0.631,2
26,conj_rot,606,22,5,1,0.15,0.579,2
26,conj_rot,606,20,6,1,0.47,0.716,2
26,conj_rot,606,9,7,1,0.804,0.392,2
26,conj_rot,606,3,8,1,0.852,0.324,2
26,conj_rot,606,8,9,1,0.676,0.304,2
26,conj_rot,606,6,10,1,0.558,0.176,2
26,conj_rot,606,12,11,1,0.422,0.228,2
26,conj_rot,606,16,12,1,0.454,0.389,2
26,conj_rot,606,11,13,2,0.4,0.165,2
26,conj_rot,606,1,14,2,0.532,0,2
26,conj_rot,606,5,15,2,0.439,0.121,2
26,conj_rot,606,15,16,2,0.306,0.23,2
26,conj_rot,606,18,17,2,0.216,0.32,2
26,conj_rot,606,23,18,2,0.218,0.658,2
26,conj_rot,606,24,19,2,0.385,0.795,2
26,conj_rot,606,17,20,2,0.537,0.513,2
26,conj_rot,606,13,21,2,0.551,0.343,2
26,conj_rot,606,2,22,2,0.763,0.229,2
26,conj_rot,606,7,23,2,0.62,0.236,2
26,conj_rot,606,4,24,2,0.953,0.402,2
26,conj_rot,607,16,1,1,0.059,0.384,3
26,conj_rot,607,17,2,1,0.15,0.468,3
26,conj_rot,607,24,3,1,0.393,0.872,3
26,conj_rot,607,23,4,1,0.302,0.775,3
26,conj_rot,607,12,5,1,0.626,0.6,3
26,conj_rot,607,14,6,1,0.595,0.7,3
26,conj_rot,607,11,7,1,0.481,0.439,3
26,conj_rot,607,7,8,1,0.687,0.395,3
26,conj_rot,607,2,9,1,0.667,0.139,3
26,conj_rot,607,1,10,1,0.548,0.053,3
26,conj_rot,607,5,11,1,0.521,0.193,3
26,conj_rot,607,9,12,1,0.367,0.229,3
26,conj_rot,607,10,13,2,0.482,0.283,3
26,conj_rot,607,6,14,2,0.643,0.301,3
26,conj_rot,607,3,15,2,0.79,0.275,3
26,conj_rot,607,8,16,2,0.793,0.471,3
26,conj_rot,607,13,17,2,0.418,0.512,3
26,conj_rot,607,19,18,2,0.476,0.765,3
26,conj_rot,607,18,19,2,0.298,0.629,3
26,conj_rot,607,22,20,2,0.215,0.707,3
26,conj_rot,607,21,21,2,0.181,0.637,3
26,conj_rot,607,20,22,2,0.097,0.555,3
26,conj_rot,607,15,23,2,0,0.299,3
26,conj_rot,607,4,24,2,0.308,0,3
26,conj_rot,608,21,1,1,0.102,0.616,4
26,conj_rot,608,18,2,1,0,0.392,4
26,conj_rot,608,10,3,1,0.267,0.128,4
26,conj_rot,608,1,4,1,0.38,0,4
26,conj_rot,608,11,5,1,0.422,0.299,4
26,conj_rot,608,3,6,1,0.728,0.287,4
26,conj_rot,608,5,7,1,0.876,0.452,4
26,conj_rot,608,13,8,1,0.491,0.519,4
26,conj_rot,608,14,9,1,0.638,0.686,4
26,conj_rot,608,20,10,1,0.333,0.683,4
26,conj_rot,608,23,11,1,0.272,0.768,4
26,conj_rot,608,24,12,1,0.337,0.854,4
26,conj_rot,608,17,13,2,0.575,0.765,4
26,conj_rot,608,9,14,2,0.802,0.549,4
26,conj_rot,608,8,15,2,0.718,0.462,4
26,conj_rot,608,2,16,2,0.648,0.187,4
26,conj_rot,608,4,17,2,0.796,0.375,4
26,conj_rot,608,7,18,2,0.41,0.166,4
26,conj_rot,608,6,19,2,0.295,0.059,4
26,conj_rot,608,12,20,2,0.169,0.249,4
26,conj_rot,608,15,21,2,0.167,0.388,4
26,conj_rot,608,19,22,2,0.1,0.465,4
26,conj_rot,608,16,23,2,0.253,0.447,4
26,conj_rot,608,22,24,2,0.18,0.696,4
26,conj_rot,609,11,1,1,0.088,0.298,5
26,conj_rot,609,17,2,1,0,0.384,5
26,conj_rot,609,22,3,1,0.031,0.532,5
26,conj_rot,609,19,4,1,0.228,0.62,5
26,conj_rot,609,15,5,1,0.477,0.712,5
26,conj_rot,609,21,6,1,0.498,0.848,5
26,conj_rot,609,9,7,1,0.736,0.628,5
26,conj_rot,609,4,8,1,0.899,0.486,5
26,conj_rot,609,2,9,1,0.583,0.151,5
26,conj_rot,609,8,10,1,0.573,0.479,5
26,conj_rot,609,6,11,1,0.329,0.243,5
26,conj_rot,609,13,12,1,0.224,0.499,5
26,conj_rot,609,12,13,2,0.156,0.382,5
26,conj_rot,609,10,14,2,0.159,0.232,5
26,conj_rot,609,1,15,2,0.405,0,5
26,conj_rot,609,5,16,2,0.423,0.155,5
26,conj_rot,609,7,17,2,0.413,0.304,5
26,conj_rot,609,14,18,2,0.32,0.52,5
26,conj_rot,609,18,19,2,0.17,0.566,5
26,conj_rot,609,20,20,2,0.457,0.775,5
26,conj_rot,609,23,21,2,0.356,0.853,5
26,conj_rot,609,24,22,2,0.427,0.912,5
26,conj_rot,609,16,23,2,0.545,0.791,5
26,conj_rot,609,3,24,2,0.798,0.402,5
26,conj_rot,610,11,1,1,0.147,0.244,6
26,conj_rot,610,12,2,1,0.193,0.332,6
26,conj_rot,610,9,3,1,0.293,0.237,6
26,conj_rot,610,13,4,1,0.304,0.412,6
26,conj_rot,610,20,5,1,0.055,0.458,6
26,conj_rot,610,10,6,1,0.529,0.447,6
26,conj_rot,610,6,7,1,0.582,0.403,6
26,conj_rot,610,19,8,1,0,0.388,6
26,conj_rot,610,5,9,1,0.815,0.53,6
26,conj_rot,610,22,10,1,0.361,0.771,6
26,conj_rot,610,24,11,1,0.216,0.791,6
26,conj_rot,610,17,12,1,0.447,0.712,6
26,conj_rot,610,23,13,2,0.441,0.845,6
26,conj_rot,610,18,14,2,0.509,0.824,6
26,conj_rot,610,8,15,2,0.765,0.579,6
26,conj_rot,610,7,16,2,0.681,0.494,6
26,conj_rot,610,4,17,2,0.753,0.389,6
26,conj_rot,610,3,18,2,0.689,0.321,6
26,conj_rot,610,2,19,2,0.628,0.255,6
26,conj_rot,610,1,20,2,0.342,0,6
26,conj_rot,610,14,21,2,0.362,0.484,6
26,conj_rot,610,15,22,2,0.262,0.585,6
26,conj_rot,610,21,23,2,0.277,0.696,6
26,conj_rot,610,16,24,2,0.378,0.668,6
26,feat_grid,611,6,1,2,0.007,0.095,1
26,feat_grid,611,7,2,2,0.143,0.135,1
26,feat_grid,611,10,3,2,0,0.27,1
26,feat_grid,611,3,4,2,0.348,0,1
26,feat_grid,611,9,5,2,0.568,0.111,1
26,feat_grid,611,4,6,2,0.582,0.017,1
26,feat_grid,611,5,7,2,0.69,0.01,1
26,feat_grid,611,15,8,2,0.335,0.363,1
26,feat_grid,611,17,9,2,0.466,0.425,1
26,feat_grid,611,19,10,2,0.475,0.543,1
26,feat_grid,611,23,11,2,0.364,0.684,1
26,feat_grid,611,18,12,2,0.136,0.566,1
26,feat_grid,611,21,13,1,0.114,0.68,1
26,feat_grid,611,22,14,1,0.237,0.689,1
26,feat_grid,611,20,15,1,0.601,0.548,1
26,feat_grid,611,24,16,1,0.714,0.669,1
26,feat_grid,611,16,17,1,0.357,0.44,1
26,feat_grid,611,14,18,1,0.256,0.377,1
26,feat_grid,611,13,19,1,0.137,0.328,1
26,feat_grid,611,12,20,1,0.005,0.362,1
26,feat_grid,611,1,21,1,0.098,0.011,1
26,feat_grid,611,2,22,1,0.251,0.013,1
26,feat_grid,611,8,23,1,0.353,0.112,1
26,feat_grid,611,11,24,1,0.667,0.222,1
26,feat_grid,612,1,1,2,0.004,0.022,2
26,feat_grid,612,6,2,2,0.096,0.121,2
26,feat_grid,612,7,3,2,0.266,0.137,2
26,feat_grid,612,10,4,2,0.238,0.265,2
26,feat_grid,612,14,5,2,0.158,0.466,2
26,feat_grid,612,21,6,2,0.123,0.654,2
26,feat_grid,612,22,7,2,0.258,0.671,2
26,feat_grid,612,24,8,2,0.729,0.702,2
26,feat_grid,612,13,9,2,0.695,0.388,2
26,feat_grid,612,12,10,2,0.669,0.251,2
26,feat_grid,612,11,11,2,0.588,0.257,2
26,feat_grid,612,4,12,2,0.467,0.003,2
26,feat_grid,612,5,13,1,0.585,0.02,2
26,feat_grid,612,8,14,1,0.688,0.131,2
26,feat_grid,612,16,15,1,0.563,0.511,2
26,feat_grid,612,19,16,1,0.476,0.545,2
26,feat_grid,612,23,17,1,0.596,0.68,2
26,feat_grid,612,18,18,1,0.372,0.615,2
26,feat_grid,612,15,19,1,0.216,0.507,2
26,feat_grid,612,20,20,1,0.023,0.675,2
26,feat_grid,612,17,21,1,0,0.558,2
26,feat_grid,612,9,22,1,0.16,0.235,2
26,feat_grid,612,2,23,1,0.128,0.029,2
26,feat_grid,612,3,24,1,0.349,0,2
26,feat_grid,613,11,1,2,0.026,0.341,3
26,feat_grid,613,7,2,2,0.102,0.222,3
26,feat_grid,613,12,3,2,0.133,0.337,3
26,feat_grid,613,17,4,2,0.233,0.476,3
26,feat_grid,613,19,5,2,0.137,0.598,3
26,feat_grid,613,22,6,2,0.115,0.684,3
26,feat_grid,613,23,7,2,0.38,0.673,3
26,feat_grid,613,20,8,2,0.464,0.583,3
26,feat_grid,613,6,9,2,0.549,0.154,3
26,feat_grid,613,10,10,2,0.672,0.253,3
26,feat_grid,613,5,11,2,0.686,0.001,3
26,feat_grid,613,4,12,2,0.605,0,3
26,feat_grid,613,3,13,1,0.491,0.029,3
26,feat_grid,613,2,14,1,0.367,0.031,3
26,feat_grid,613,1,15,1,0.018,0.062,3
26,feat_grid,613,8,16,1,0.326,0.254,3
26,feat_grid,613,13,17,1,0.244,0.347,3
26,feat_grid,613,16,18,1,0.127,0.461,3
26,feat_grid,613,21,19,1,0,0.681,3
26,feat_grid,613,24,20,1,0.548,0.664,3
26,feat_grid,613,18,21,1,0.575,0.479,3
26,feat_grid,613,14,22,1,0.461,0.356,3
26,feat_grid,613,15,23,1,0.666,0.311,3
26,feat_grid,613,9,24,1,0.557,0.245,3
26,feat_grid,614,2,1,2,0.002,0.113,4
26,feat_grid,614,6,2,2,0.149,0.2,4
26,feat_grid,614,10,3,2,0.112,0.371,4
26,feat_grid,614,11,4,2,0.271,0.348,4
26,feat_grid,614,16,5,2,0.318,0.475,4
26,feat_grid,614,24,6,2,0.292,0.682,4
26,feat_grid,614,23,7,2,0.234,0.681,4
26,feat_grid,614,8,8,2,0.353,0.247,4
26,feat_grid,614,12,9,2,0.471,0.363,4
26,feat_grid,614,13,10,2,0.586,0.355,4
26,feat_grid,614,14,11,2,0.676,0.362,4
26,feat_grid,614,5,12,2,0.488,0.135,4
26,feat_grid,614,4,13,1,0.364,0.106,4
26,feat_grid,614,1,14,1,0.334,0,4
26,feat_grid,614,3,15,1,0.144,0.133,4
26,feat_grid,614,7,16,1,0.249,0.241,4
26,feat_grid,614,9,17,1,0.023,0.347,4
26,feat_grid,614,15,18,1,0.136,0.451,4
26,feat_grid,614,19,19,1,0,0.592,4
26,feat_grid,614,20,20,1,0.277,0.59,4
26,feat_grid,614,21,21,1,0.339,0.586,4
26,feat_grid,614,17,22,1,0.465,0.483,4
26,feat_grid,614,18,23,1,0.588,0.477,4
26,feat_grid,614,22,24,1,0.7,0.548,4
26,feat_grid,615,9,1,2,0.03,0.235,5
26,feat_grid,615,16,2,2,0,0.592,5
26,feat_grid,615,22,3,2,0.23,0.685,5
26,feat_grid,615,18,4,2,0.231,0.583,5
26,feat_grid,615,19,5,2,0.439,0.568,5
26,feat_grid,615,20,6,2,0.559,0.577,5
26,feat_grid,615,21,7,2,0.654,0.564,5
26,feat_grid,615,8,8,2,0.67,0.119,5
26,feat_grid,615,7,9,2,0.546,0.151,5
26,feat_grid,615,6,10,2,0.429,0.137,5
26,feat_grid,615,3,11,2,0.423,0.032,5
26,feat_grid,615,2,12,2,0.315,0.024,5
26,feat_grid,615,1,13,1,0.228,0,5
26,feat_grid,615,5,14,1,0.335,0.117,5
26,feat_grid,615,4,15,1,0.187,0.14,5
26,feat_grid,615,12,16,1,0.198,0.357,5
26,feat_grid,615,17,17,1,0.095,0.576,5
26,feat_grid,615,23,18,1,0.455,0.695,5
26,feat_grid,615,24,19,1,0.651,0.685,5
26,feat_grid,615,15,20,1,0.442,0.497,5
26,feat_grid,615,14,21,1,0.334,0.462,5
26,feat_grid,615,10,22,1,0.44,0.253,5
26,feat_grid,615,13,23,1,0.566,0.351,5
26,feat_grid,615,11,24,1,0.647,0.233,5
26,feat_grid,616,4,1,2,0,0.141,6
26,feat_grid,616,5,2,2,0.111,0.128,6
26,feat_grid,616,1,3,2,0.323,0.028,6
26,feat_grid,616,8,4,2,0.415,0.255,6
26,feat_grid,616,12,5,2,0.474,0.391,6
26,feat_grid,616,15,6,2,0.355,0.451,6
26,feat_grid,616,14,7,2,0.106,0.455,6
26,feat_grid,616,18,8,2,0.268,0.571,6
26,feat_grid,616,19,9,2,0.45,0.56,6
26,feat_grid,616,23,10,2,0.375,0.69,6
26,feat_grid,616,22,11,2,0.257,0.722,6
26,feat_grid,616,24,12,2,0.672,0.697,6
26,feat_grid,616,21,13,1,0.672,0.565,6
26,feat_grid,616,20,14,1,0.577,0.596,6
26,feat_grid,616,16,15,1,0.489,0.476,6
26,feat_grid,616,13,16,1,0.68,0.349,6
26,feat_grid,616,9,17,1,0.572,0.243,6
26,feat_grid,616,3,18,1,0.58,0,6
26,feat_grid,616,2,19,1,0.472,0.031,6
26,feat_grid,616,6,20,1,0.351,0.127,6
26,feat_grid,616,7,21,1,0.255,0.257,6
26,feat_grid,616,11,22,1,0.315,0.331,6
26,feat_grid,616,10,23,1,0.128,0.375,6
26,feat_grid,616,17,24,1,0.024,0.585,6
26,feat_rot,617,2,1,2,0.435,0.048,1
26,feat_rot,617,8,2,2,0.404,0.201,1
26,feat_rot,617,3,3,2,0.597,0.202,1
26,feat_rot,617,13,4,2,0.375,0.301,1
26,feat_rot,617,17,5,2,0.321,0.325,1
26,feat_rot,617,20,6,2,0,0.278,1
26,feat_rot,617,18,7,2,0.371,0.444,1
26,feat_rot,617,19,8,2,0.433,0.527,1
26,feat_rot,617,14,9,2,0.625,0.529,1
26,feat_rot,617,10,10,2,0.753,0.538,1
26,feat_rot,617,6,11,2,0.828,0.437,1
26,feat_rot,617,23,12,2,0.468,0.839,1
26,feat_rot,617,24,13,1,0.35,0.902,1
26,feat_rot,617,15,14,1,0.661,0.607,1
26,feat_rot,617,5,15,1,0.751,0.384,1
26,feat_rot,617,9,16,1,0.606,0.378,1
26,feat_rot,617,4,17,1,0.645,0.266,1
26,feat_rot,617,1,18,1,0.334,0,1
26,feat_rot,617,7,19,1,0.293,0.041,1
26,feat_rot,617,11,20,1,0.207,0.1,1
26,feat_rot,617,16,21,1,0.129,0.219,1
26,feat_rot,617,12,22,1,0.3,0.225,1
26,feat_rot,617,21,23,1,0.291,0.519,1
26,feat_rot,617,22,24,1,0.035,0.481,1
26,feat_rot,618,20,1,2,0,0.416,2
26,feat_rot,618,22,2,2,0.273,0.653,2
26,feat_rot,618,16,3,2,0.374,0.429,2
